chrom	pos	depth
20	4674303	262
20	4674304	264
20	4674305	264
20	4674306	263
20	4674307	261
20	4674308	260
20	4674309	259
20	4674310	258
20	4674311	258
20	4674312	266
20	4674313	267
20	4674314	267
20	4674315	271
20	4674316	273
20	4674317	274
20	4674318	274
20	4674319	272
20	4674320	276
20	4674321	277
20	4674322	283
20	4674323	290
20	4674324	289
20	4674325	291
20	4674326	295
20	4674327	295
20	4674328	296
20	4674329	297
20	4674330	303
20	4674331	301
20	4674332	299
20	4674333	299
20	4674334	298
20	4674335	296
20	4674336	296
20	4674337	295
20	4674338	299
20	4674339	300
20	4674340	301
20	4674341	302
20	4674342	303
20	4674343	303
20	4674344	304
20	4674345	301
20	4674346	301
20	4674347	299
20	4674348	300
20	4674349	299
20	4674350	301
20	4674351	301
20	4674352	302
20	4674353	302
20	4674354	303
20	4674355	303
20	4674356	303
20	4674357	304
20	4674358	303
20	4674359	301
20	4674360	305
20	4674361	304
20	4674362	306
20	4674363	308
20	4674364	308
20	4674365	308
20	4674366	311
20	4674367	310
20	4674368	309
20	4674369	310
20	4674370	303
20	4674371	299
20	4674372	301
20	4674373	297
20	4674374	295
20	4674375	294
20	4674376	300
20	4674377	298
20	4674378	301
20	4674379	300
20	4674380	297
20	4674381	292
20	4674382	289
20	4674383	290
20	4674384	289
20	4674385	289
20	4674386	290
20	4674387	290
20	4674388	292
20	4674389	294
20	4674390	299
20	4674391	299
20	4674392	296
20	4674393	297
20	4674394	295
20	4674395	292
20	4674396	288
20	4674397	290
20	4674398	291
20	4674399	292
20	4674400	295
20	4674401	298
20	4674402	298
20	4674403	298
20	4674404	297
20	4674405	298
20	4674406	299
20	4674407	301
20	4674408	299
20	4674409	299
20	4674410	298
20	4674411	296
20	4674412	296
20	4674413	297
20	4674414	295
20	4674415	296
20	4674416	295
20	4674417	294
20	4674418	297
20	4674419	295
20	4674420	293
20	4674421	289
20	4674422	292
20	4674423	293
20	4674424	296
20	4674425	290
20	4674426	290
20	4674427	290
20	4674428	292
20	4674429	293
20	4674430	300
20	4674431	300
20	4674432	301
20	4674433	300
20	4674434	299
20	4674435	298
20	4674436	300
20	4674437	301
20	4674438	301
20	4674439	299
20	4674440	305
20	4674441	306
20	4674442	311
20	4674443	316
20	4674444	317
20	4674445	313
20	4674446	312
20	4674447	313
20	4674448	314
20	4674449	315
20	4674450	314
20	4674451	315
20	4674452	311
20	4674453	310
20	4674454	309
20	4674455	312
20	4674456	310
20	4674457	315
20	4674458	316
20	4674459	311
20	4674460	310
20	4674461	307
20	4674462	304
20	4674463	304
20	4674464	304
20	4674465	304
20	4674466	302
20	4674467	301
20	4674468	300
20	4674469	295
20	4674470	295
20	4674471	297
20	4674472	303
20	4674473	299
20	4674474	299
20	4674475	301
20	4674476	300
20	4674477	298
20	4674478	297
20	4674479	299
20	4674480	301
20	4674481	300
20	4674482	303
20	4674483	306
20	4674484	305
20	4674485	303
20	4674486	300
20	4674487	301
20	4674488	299
20	4674489	298
20	4674490	296
20	4674491	295
20	4674492	294
20	4674493	294
20	4674494	295
20	4674495	292
20	4674496	292
20	4674497	286
20	4674498	282
20	4674499	284
20	4674500	284
20	4674501	277
20	4674502	279
20	4674503	279
20	4674504	280
20	4674505	281
20	4674506	277
20	4674507	274
20	4674508	273
20	4674509	269
20	4674510	270
20	4674511	268
20	4674512	265
20	4674513	265
20	4674514	265
20	4674515	263
20	4674516	261
20	4674517	259
20	4674518	263
20	4674519	266
20	4674520	267
20	4674521	265
20	4674522	261
20	4674523	259
20	4674524	258
20	4674525	256
20	4674526	253
20	4674527	255
20	4674528	256
20	4674529	257
20	4674530	255
20	4674531	253
20	4674532	250
20	4674533	247
20	4674534	248
20	4674535	249
20	4674536	246
20	4674537	247
20	4674538	250
20	4674539	248
20	4674540	247
20	4674541	246
20	4674542	246
20	4674543	244
20	4674544	244
20	4674545	245
20	4674546	245
20	4674547	245
20	4674548	244
20	4674549	244
20	4674550	243
20	4674551	244
20	4674552	240
20	4674553	243
20	4674554	238
20	4674555	237
20	4674556	238
20	4674557	235
20	4674558	233
20	4674559	232
20	4674560	227
20	4674561	226
20	4674562	226
20	4674563	226
20	4674564	225
20	4674565	227
20	4674566	228
20	4674567	230
20	4674568	232
20	4674569	228
20	4674570	226
20	4674571	227
20	4674572	225
20	4674573	220
20	4674574	219
20	4674575	216
20	4674576	210
20	4674577	216
20	4674578	222
20	4674579	225
20	4674580	231
20	4674581	232
20	4674582	231
20	4674583	232
20	4674584	235
20	4674585	236
20	4674586	234
20	4674587	234
20	4674588	229
20	4674589	231
20	4674590	229
20	4674591	229
20	4674592	230
20	4674593	230
20	4674594	230
20	4674595	231
20	4674596	233
20	4674597	233
20	4674598	236
20	4674599	238
20	4674600	240
20	4674601	241
20	4674602	245
20	4674603	236
20	4674604	237
20	4674605	236
20	4674606	239
20	4674607	237
20	4674608	235
20	4674609	233
20	4674610	231
20	4674611	237
20	4674612	238
20	4674613	241
20	4674614	244
20	4674615	244
20	4674616	245
20	4674617	246
20	4674618	244
20	4674619	241
20	4674620	242
20	4674621	242
20	4674622	239
20	4674623	240
20	4674624	239
20	4674625	236
20	4674626	235
20	4674627	235
20	4674628	235
20	4674629	239
20	4674630	239
20	4674631	239
20	4674632	240
20	4674633	240
20	4674634	241
20	4674635	240
20	4674636	234
20	4674637	236
20	4674638	235
20	4674639	236
20	4674640	250
20	4674641	252
20	4674642	250
20	4674643	247
20	4674644	246
20	4674645	243
20	4674646	241
20	4674647	239
20	4674648	238
20	4674649	235
20	4674650	232
20	4674651	233
20	4674652	233
20	4674653	232
20	4674654	230
20	4674655	230
20	4674656	228
20	4674657	228
20	4674658	228
20	4674659	226
20	4674660	224
20	4674661	210
20	4674662	206
20	4674663	206
20	4674664	205
20	4674665	201
20	4674666	200
20	4674667	199
20	4674668	200
20	4674669	203
20	4674670	202
20	4674671	201
20	4674672	201
20	4674673	201
20	4674674	201
20	4674675	200
20	4674676	204
20	4674677	202
20	4674678	203
20	4674679	201
20	4674680	200
20	4674681	199
20	4674682	199
20	4674683	200
20	4674684	200
20	4674685	200
20	4674686	200
20	4674687	201
20	4674688	199
20	4674689	203
20	4674690	202
20	4674691	202
20	4674692	203
20	4674693	203
20	4674694	203
20	4674695	203
20	4674696	203
20	4674697	202
20	4674698	202
20	4674699	204
20	4674700	205
20	4674701	210
20	4674702	210
20	4674703	209
20	4674704	209
20	4674705	210
20	4674706	206
20	4674707	205
20	4674708	204
20	4674709	208
20	4674710	205
20	4674711	201
20	4674712	198
20	4674713	199
20	4674714	198
20	4674715	199
20	4674716	199
20	4674717	197
20	4674718	197
20	4674719	198
20	4674720	198
20	4674721	196
20	4674722	194
20	4674723	188
20	4674724	186
20	4674725	188
20	4674726	183
20	4674727	183
20	4674728	156
20	4674729	75
20	4674730	196
20	4674731	198
20	4674732	196
20	4674733	197
20	4674734	196
20	4674735	196
20	4674736	196
20	4674737	196
20	4674738	196
20	4674739	202
20	4674740	204
20	4674741	207
20	4674742	205
20	4674743	204
20	4674744	199
20	4674745	198
20	4674746	197
20	4674747	201
20	4674748	198
20	4674749	197
20	4674750	197
20	4674751	198
20	4674752	197
20	4674753	197
20	4674754	197
20	4674755	196
20	4674756	197
20	4674757	198
20	4674758	196
20	4674759	197
20	4674760	195
20	4674761	191
20	4674762	194
20	4674763	195
20	4674764	191
20	4674765	193
20	4674766	194
20	4674767	189
20	4674768	190
20	4674769	187
20	4674770	191
20	4674771	194
20	4674772	199
20	4674773	198
20	4674774	198
20	4674775	199
20	4674776	200
20	4674777	200
20	4674778	203
20	4674779	201
20	4674780	201
20	4674781	202
20	4674782	200
20	4674783	201
20	4674784	202
20	4674785	206
20	4674786	205
20	4674787	206
20	4674788	204
20	4674789	205
20	4674790	204
20	4674791	207
20	4674792	208
20	4674793	207
20	4674794	207
20	4674795	207
20	4674796	207
20	4674797	207
20	4674798	211
20	4674799	214
20	4674800	212
20	4674801	212
20	4674802	215
20	4674803	220
20	4674804	223
20	4674805	221
20	4674806	223
20	4674807	223
20	4674808	225
20	4674809	227
20	4674810	230
20	4674811	234
20	4674812	235
20	4674813	237
20	4674814	235
20	4674815	238
20	4674816	242
20	4674817	243
20	4674818	241
20	4674819	242
20	4674820	242
20	4674821	241
20	4674822	239
20	4674823	240
20	4674824	243
20	4674825	246
20	4674826	246
20	4674827	244
20	4674828	245
20	4674829	245
20	4674830	245
20	4674831	248
20	4674832	252
20	4674833	250
20	4674834	250
20	4674835	247
20	4674836	250
20	4674837	252
20	4674838	253
20	4674839	240
20	4674840	252
20	4674841	251
20	4674842	249
20	4674843	249
20	4674844	246
20	4674845	245
20	4674846	245
20	4674847	246
20	4674848	247
20	4674849	251
20	4674850	253
20	4674851	246
20	4674852	243
20	4674853	243
20	4674854	246
20	4674855	249
20	4674856	251
20	4674857	251
20	4674858	251
20	4674859	254
20	4674860	254
20	4674861	252
20	4674862	253
20	4674863	255
20	4674864	252
20	4674865	251
20	4674866	258
20	4674867	256
20	4674868	259
20	4674869	260
20	4674870	259
20	4674871	261
20	4674872	259
20	4674873	263
20	4674874	263
20	4674875	263
20	4674876	269
20	4674877	269
20	4674878	268
20	4674879	272
20	4674880	269
20	4674881	272
20	4674882	275
20	4674883	276
20	4674884	276
20	4674885	276
20	4674886	277
20	4674887	280
20	4674888	277
20	4674889	277
20	4674890	280
20	4674891	281
20	4674892	282
20	4674893	281
20	4674894	277
20	4674895	282
20	4674896	286
20	4674897	286
20	4674898	285
20	4674899	284
20	4674900	283
20	4674901	287
20	4674902	282
20	4674903	284
20	4674904	287
20	4674905	286
20	4674906	286
20	4674907	284
20	4674908	283
20	4674909	283
20	4674910	282
20	4674911	288
20	4674912	290
20	4674913	294
20	4674914	295
20	4674915	299
20	4674916	296
20	4674917	305
20	4674918	309
20	4674919	310
20	4674920	306
20	4674921	303
20	4674922	305
20	4674923	305
20	4674924	305
20	4674925	307
20	4674926	309
20	4674927	308
20	4674928	309
20	4674929	312
20	4674930	306
20	4674931	302
20	4674932	301
20	4674933	302
20	4674934	302
20	4674935	302
20	4674936	306
20	4674937	307
20	4674938	302
20	4674939	308
20	4674940	308
20	4674941	313
20	4674942	313
20	4674943	312
20	4674944	312
20	4674945	310
20	4674946	310
20	4674947	308
20	4674948	307
20	4674949	303
20	4674950	301
20	4674951	304
20	4674952	303
20	4674953	302
20	4674954	302
20	4674955	301
20	4674956	299
20	4674957	299
20	4674958	298
20	4674959	297
20	4674960	298
20	4674961	298
20	4674962	297
20	4674963	296
20	4674964	297
20	4674965	297
20	4674966	296
20	4674967	294
20	4674968	293
20	4674969	293
20	4674970	290
20	4674971	290
20	4674972	291
20	4674973	290
20	4674974	289
20	4674975	287
20	4674976	290
20	4674977	289
20	4674978	290
20	4674979	292
20	4674980	288
20	4674981	287
20	4674982	286
20	4674983	280
20	4674984	277
20	4674985	276
20	4674986	277
20	4674987	278
20	4674988	279
20	4674989	280
20	4674990	280
20	4674991	280
20	4674992	281
20	4674993	282
20	4674994	280
20	4674995	275
20	4674996	272
20	4674997	271
20	4674998	269
20	4674999	270
20	4675000	267
20	4675001	269
20	4675002	267
20	4675003	267
20	4675004	268
20	4675005	263
20	4675006	260
20	4675007	262
20	4675008	262
20	4675009	261
20	4675010	262
20	4675011	261
20	4675012	263
20	4675013	259
20	4675014	257
20	4675015	258
20	4675016	257
20	4675017	250
20	4675018	249
20	4675019	246
20	4675020	243
20	4675021	243
20	4675022	243
20	4675023	242
20	4675024	248
20	4675025	242
20	4675026	242
20	4675027	239
20	4675028	237
20	4675029	236
20	4675030	232
20	4675031	226
20	4675032	223
20	4675033	219
20	4675034	221
20	4675035	221
20	4675036	221
20	4675037	220
20	4675038	220
20	4675039	218
20	4675040	218
20	4675041	210
20	4675042	208
20	4675043	208
20	4675044	209
20	4675045	208
20	4675046	208
20	4675047	209
20	4675048	205
20	4675049	201
20	4675050	198
20	4675051	196
20	4675052	196
20	4675053	194
20	4675054	194
20	4675055	190
20	4675056	188
20	4675057	182
20	4675058	182
20	4675059	179
20	4675060	178
20	4675061	176
20	4675062	176
20	4675063	175
20	4675064	172
20	4675065	170
20	4675066	171
20	4675067	168
20	4675068	168
20	4675069	166
20	4675070	165
20	4675071	165
20	4675072	167
20	4675073	166
20	4675074	167
20	4675075	168
20	4675076	166
20	4675077	166
20	4675078	166
20	4675079	167
20	4675080	168
20	4675081	169
20	4675082	167
20	4675083	166
20	4675084	164
20	4675085	164
20	4675086	164
20	4675087	164
20	4675088	164
20	4675089	165
20	4675090	166
20	4675091	167
20	4675092	166
20	4675093	168
20	4675094	168
20	4675095	167
20	4675096	167
20	4675097	168
20	4675098	167
20	4675099	169
20	4675100	169
20	4675101	169
20	4675102	168
20	4675103	170
20	4675104	171
20	4675105	169
20	4675106	167
20	4675107	164
20	4675108	164
20	4675109	161
20	4675110	161
20	4675111	163
20	4675112	163
20	4675113	164
20	4675114	163
20	4675115	162
20	4675116	162
20	4675117	158
20	4675118	159
20	4675119	160
20	4675120	160
20	4675121	161
20	4675122	158
20	4675123	159
20	4675124	157
20	4675125	156
20	4675126	154
20	4675127	152
20	4675128	152
20	4675129	154
20	4675130	152
20	4675131	150
20	4675132	149
20	4675133	146
20	4675134	146
20	4675135	147
20	4675136	150
20	4675137	149
20	4675138	148
20	4675139	150
20	4675140	151
20	4675141	148
20	4675142	146
20	4675143	146
20	4675144	146
20	4675145	146
20	4675146	146
20	4675147	147
20	4675148	148
20	4675149	148
20	4675150	146
20	4675151	145
20	4675152	145
20	4675153	146
20	4675154	146
20	4675155	144
20	4675156	143
20	4675157	145
20	4675158	143
20	4675159	142
20	4675160	143
20	4675161	143
20	4675162	144
20	4675163	146
20	4675164	150
20	4675165	149
20	4675166	148
20	4675167	150
20	4675168	149
20	4675169	149
20	4675170	146
20	4675171	146
20	4675172	147
20	4675173	147
20	4675174	146
20	4675175	146
20	4675176	146
20	4675177	146
20	4675178	150
20	4675179	152
20	4675180	150
20	4675181	149
20	4675182	148
20	4675183	148
20	4675184	148
20	4675185	146
20	4675186	146
20	4675187	146
20	4675188	145
20	4675189	144
20	4675190	144
20	4675191	142
20	4675192	143
20	4675193	144
20	4675194	143
20	4675195	144
20	4675196	143
20	4675197	147
20	4675198	147
20	4675199	149
20	4675200	151
20	4675201	152
20	4675202	153
20	4675203	154
20	4675204	153
20	4675205	154
20	4675206	155
20	4675207	153
20	4675208	154
20	4675209	157
20	4675210	157
20	4675211	159
20	4675212	158
20	4675213	156
20	4675214	158
20	4675215	157
20	4675216	155
20	4675217	157
20	4675218	154
20	4675219	154
20	4675220	152
20	4675221	148
20	4675222	148
20	4675223	150
20	4675224	151
20	4675225	149
20	4675226	148
20	4675227	146
20	4675228	148
20	4675229	147
20	4675230	147
20	4675231	149
20	4675232	150
20	4675233	150
20	4675234	151
20	4675235	150
20	4675236	147
20	4675237	148
20	4675238	153
20	4675239	152
20	4675240	151
20	4675241	151
20	4675242	149
20	4675243	152
20	4675244	153
20	4675245	154
20	4675246	156
20	4675247	157
20	4675248	157
20	4675249	154
20	4675250	154
20	4675251	153
20	4675252	152
20	4675253	152
20	4675254	153
20	4675255	152
20	4675256	154
20	4675257	152
20	4675258	155
20	4675259	154
20	4675260	155
20	4675261	154
20	4675262	153
20	4675263	154
20	4675264	156
20	4675265	156
20	4675266	156
20	4675267	157
20	4675268	157
20	4675269	156
20	4675270	153
20	4675271	153
20	4675272	153
20	4675273	152
20	4675274	149
20	4675275	148
20	4675276	148
20	4675277	147
20	4675278	147
20	4675279	151
20	4675280	151
20	4675281	151
20	4675282	151
20	4675283	152
20	4675284	151
20	4675285	150
20	4675286	147
20	4675287	148
20	4675288	149
20	4675289	149
20	4675290	149
20	4675291	148
20	4675292	146
20	4675293	145
20	4675294	146
20	4675295	146
20	4675296	147
20	4675297	146
20	4675298	145
20	4675299	145
20	4675300	145
20	4675301	144
20	4675302	144
20	4675303	147
20	4675304	146
20	4675305	146
20	4675306	145
20	4675307	145
20	4675308	146
20	4675309	148
20	4675310	145
20	4675311	146
20	4675312	146
20	4675313	147
20	4675314	147
20	4675315	147
20	4675316	146
20	4675317	148
20	4675318	149
20	4675319	150
20	4675320	150
20	4675321	151
20	4675322	151
20	4675323	151
20	4675324	149
20	4675325	148
20	4675326	149
20	4675327	150
20	4675328	150
20	4675329	151
20	4675330	153
20	4675331	155
20	4675332	155
20	4675333	156
20	4675334	158
20	4675335	160
20	4675336	160
20	4675337	161
20	4675338	161
20	4675339	159
20	4675340	162
20	4675341	160
20	4675342	161
20	4675343	159
20	4675344	161
20	4675345	163
20	4675346	165
20	4675347	168
20	4675348	168
20	4675349	171
20	4675350	172
20	4675351	174
20	4675352	169
20	4675353	167
20	4675354	168
20	4675355	169
20	4675356	167
20	4675357	169
20	4675358	171
20	4675359	173
20	4675360	172
20	4675361	174
20	4675362	178
20	4675363	176
20	4675364	177
20	4675365	183
20	4675366	182
20	4675367	182
20	4675368	184
20	4675369	182
20	4675370	182
20	4675371	183
20	4675372	190
20	4675373	192
20	4675374	192
20	4675375	194
20	4675376	195
20	4675377	196
20	4675378	196
20	4675379	194
20	4675380	193
20	4675381	195
20	4675382	197
20	4675383	199
20	4675384	201
20	4675385	208
20	4675386	207
20	4675387	208
20	4675388	208
20	4675389	204
20	4675390	205
20	4675391	204
20	4675392	206
20	4675393	206
20	4675394	210
20	4675395	210
20	4675396	212
20	4675397	215
20	4675398	214
20	4675399	213
20	4675400	217
20	4675401	217
20	4675402	215
20	4675403	215
20	4675404	214
20	4675405	216
20	4675406	215
20	4675407	216
20	4675408	216
20	4675409	217
20	4675410	219
20	4675411	219
20	4675412	219
20	4675413	220
20	4675414	221
20	4675415	219
20	4675416	219
20	4675417	219
20	4675418	219
20	4675419	217
20	4675420	217
20	4675421	216
20	4675422	216
20	4675423	216
20	4675424	216
20	4675425	215
20	4675426	214
20	4675427	214
20	4675428	214
20	4675429	213
20	4675430	215
20	4675431	215
20	4675432	216
20	4675433	216
20	4675434	212
20	4675435	212
20	4675436	209
20	4675437	206
20	4675438	206
20	4675439	208
20	4675440	208
20	4675441	209
20	4675442	208
20	4675443	209
20	4675444	209
20	4675445	208
20	4675446	209
20	4675447	211
20	4675448	211
20	4675449	209
20	4675450	209
20	4675451	210
20	4675452	211
20	4675453	211
20	4675454	210
20	4675455	209
20	4675456	210
20	4675457	210
20	4675458	209
20	4675459	208
20	4675460	209
20	4675461	207
20	4675462	205
20	4675463	207
20	4675464	205
20	4675465	204
20	4675466	201
20	4675467	201
20	4675468	203
20	4675469	203
20	4675470	201
20	4675471	200
20	4675472	199
20	4675473	197
20	4675474	195
20	4675475	197
20	4675476	195
20	4675477	196
20	4675478	192
20	4675479	191
20	4675480	189
20	4675481	186
20	4675482	188
20	4675483	189
20	4675484	190
20	4675485	191
20	4675486	189
20	4675487	189
20	4675488	186
20	4675489	185
20	4675490	183
20	4675491	179
20	4675492	181
20	4675493	176
20	4675494	177
20	4675495	174
20	4675496	171
20	4675497	168
20	4675498	166
20	4675499	166
20	4675500	164
20	4675501	159
20	4675502	158
20	4675503	158
20	4675504	157
20	4675505	156
20	4675506	154
20	4675507	153
20	4675508	150
20	4675509	144
20	4675510	141
20	4675511	139
20	4675512	140
20	4675513	140
20	4675514	138
20	4675515	140
20	4675516	139
20	4675517	139
20	4675518	133
20	4675519	132
20	4675520	132
20	4675521	131
20	4675522	131
20	4675523	130
20	4675524	130
20	4675525	130
20	4675526	132
20	4675527	128
20	4675528	129
20	4675529	127
20	4675530	125
20	4675531	122
20	4675532	125
20	4675533	127
20	4675534	128
20	4675535	129
20	4675536	129
20	4675537	127
20	4675538	126
20	4675539	125
20	4675540	124
20	4675541	124
20	4675542	122
20	4675543	127
20	4675544	127
20	4675545	128
20	4675546	128
20	4675547	128
20	4675548	129
20	4675549	128
20	4675550	127
20	4675551	128
20	4675552	127
20	4675553	128
20	4675554	128
20	4675555	127
20	4675556	126
20	4675557	130
20	4675558	131
20	4675559	129
20	4675560	127
20	4675561	130
20	4675562	132
20	4675563	132
20	4675564	134
20	4675565	136
20	4675566	135
20	4675567	137
20	4675568	140
20	4675569	140
20	4675570	142
20	4675571	140
20	4675572	140
20	4675573	142
20	4675574	142
20	4675575	143
20	4675576	142
20	4675577	144
20	4675578	145
20	4675579	148
20	4675580	146
20	4675581	147
20	4675582	146
20	4675583	147
20	4675584	147
20	4675585	147
20	4675586	148
20	4675587	147
20	4675588	146
20	4675589	144
20	4675590	142
20	4675591	141
20	4675592	148
20	4675593	148
20	4675594	148
20	4675595	148
20	4675596	150
20	4675597	150
20	4675598	152
20	4675599	152
20	4675600	151
20	4675601	150
20	4675602	153
20	4675603	156
20	4675604	155
20	4675605	156
20	4675606	156
20	4675607	159
20	4675608	161
20	4675609	157
20	4675610	161
20	4675611	163
20	4675612	164
20	4675613	167
20	4675614	167
20	4675615	165
20	4675616	166
20	4675617	165
20	4675618	164
20	4675619	164
20	4675620	164
20	4675621	166
20	4675622	166
20	4675623	163
20	4675624	167
20	4675625	167
20	4675626	169
20	4675627	174
20	4675628	173
20	4675629	172
20	4675630	174
20	4675631	176
20	4675632	176
20	4675633	176
20	4675634	179
20	4675635	181
20	4675636	182
20	4675637	187
20	4675638	185
20	4675639	185
20	4675640	183
20	4675641	184
20	4675642	184
20	4675643	186
20	4675644	186
20	4675645	186
20	4675646	191
20	4675647	191
20	4675648	189
20	4675649	188
20	4675650	187
20	4675651	188
20	4675652	188
20	4675653	190
20	4675654	190
20	4675655	191
20	4675656	192
20	4675657	192
20	4675658	192
20	4675659	191
20	4675660	191
20	4675661	190
20	4675662	189
20	4675663	187
20	4675664	187
20	4675665	187
20	4675666	188
20	4675667	187
20	4675668	185
20	4675669	184
20	4675670	184
20	4675671	185
20	4675672	183
20	4675673	183
20	4675674	181
20	4675675	181
20	4675676	180
20	4675677	182
20	4675678	179
20	4675679	177
20	4675680	177
20	4675681	176
20	4675682	174
20	4675683	173
20	4675684	173
20	4675685	171
20	4675686	169
20	4675687	169
20	4675688	168
20	4675689	167
20	4675690	166
20	4675691	163
20	4675692	162
20	4675693	162
20	4675694	159
20	4675695	157
20	4675696	156
20	4675697	155
20	4675698	155
20	4675699	153
20	4675700	151
20	4675701	151
20	4675702	149
20	4675703	148
20	4675704	149
20	4675705	152
20	4675706	151
20	4675707	152
20	4675708	150
20	4675709	150
20	4675710	150
20	4675711	151
20	4675712	150
20	4675713	145
20	4675714	147
20	4675715	147
20	4675716	147
20	4675717	148
20	4675718	144
20	4675719	141
20	4675720	141
20	4675721	139
20	4675722	139
20	4675723	135
20	4675724	135
20	4675725	135
20	4675726	135
20	4675727	133
20	4675728	131
20	4675729	134
20	4675730	133
20	4675731	132
20	4675732	132
20	4675733	133
20	4675734	134
20	4675735	135
20	4675736	134
20	4675737	134
20	4675738	131
20	4675739	131
20	4675740	132
20	4675741	134
20	4675742	132
20	4675743	133
20	4675744	133
20	4675745	133
20	4675746	134
20	4675747	133
20	4675748	132
20	4675749	131
20	4675750	132
20	4675751	132
20	4675752	131
20	4675753	131
20	4675754	129
20	4675755	121
20	4675756	122
20	4675757	122
20	4675758	123
20	4675759	120
20	4675760	120
20	4675761	121
20	4675762	119
20	4675763	122
20	4675764	121
20	4675765	123
20	4675766	127
20	4675767	128
20	4675768	128
20	4675769	128
20	4675770	126
20	4675771	129
20	4675772	127
20	4675773	127
20	4675774	125
20	4675775	125
20	4675776	122
20	4675777	123
20	4675778	123
20	4675779	123
20	4675780	129
20	4675781	124
20	4675782	122
20	4675783	122
20	4675784	122
20	4675785	112
20	4675786	125
20	4675787	125
20	4675788	125
20	4675789	125
20	4675790	125
20	4675791	126
20	4675792	122
20	4675793	121
20	4675794	121
20	4675795	122
20	4675796	121
20	4675797	121
20	4675798	122
20	4675799	122
20	4675800	124
20	4675801	123
20	4675802	126
20	4675803	126
20	4675804	129
20	4675805	133
20	4675806	136
20	4675807	137
20	4675808	138
20	4675809	142
20	4675810	150
20	4675811	150
20	4675812	150
20	4675813	148
20	4675814	148
20	4675815	148
20	4675816	148
20	4675817	149
20	4675818	155
20	4675819	158
20	4675820	160
20	4675821	161
20	4675822	164
20	4675823	166
20	4675824	167
20	4675825	167
20	4675826	167
20	4675827	169
20	4675828	171
20	4675829	172
20	4675830	171
20	4675831	169
20	4675832	169
20	4675833	167
20	4675834	171
20	4675835	171
20	4675836	173
20	4675837	173
20	4675838	175
20	4675839	174
20	4675840	174
20	4675841	175
20	4675842	177
20	4675843	177
20	4675844	178
20	4675845	179
20	4675846	183
20	4675847	186
20	4675848	187
20	4675849	188
20	4675850	186
20	4675851	188
20	4675852	192
20	4675853	192
20	4675854	193
20	4675855	193
20	4675856	193
20	4675857	194
20	4675858	194
20	4675859	193
20	4675860	194
20	4675861	194
20	4675862	195
20	4675863	195
20	4675864	195
20	4675865	199
20	4675866	202
20	4675867	203
20	4675868	204
20	4675869	204
20	4675870	203
20	4675871	204
20	4675872	203
20	4675873	202
20	4675874	202
20	4675875	203
20	4675876	203
20	4675877	208
20	4675878	210
20	4675879	212
20	4675880	212
20	4675881	212
20	4675882	214
20	4675883	215
20	4675884	214
20	4675885	214
20	4675886	214
20	4675887	213
20	4675888	213
20	4675889	212
20	4675890	213
20	4675891	214
20	4675892	214
20	4675893	214
20	4675894	217
20	4675895	217
20	4675896	215
20	4675897	216
20	4675898	215
20	4675899	215
20	4675900	217
20	4675901	217
20	4675902	219
20	4675903	221
20	4675904	220
20	4675905	217
20	4675906	218
20	4675907	217
20	4675908	217
20	4675909	216
20	4675910	219
20	4675911	215
20	4675912	216
20	4675913	216
20	4675914	216
20	4675915	214
20	4675916	215
20	4675917	214
20	4675918	217
20	4675919	218
20	4675920	216
20	4675921	219
20	4675922	224
20	4675923	227
20	4675924	232
20	4675925	234
20	4675926	230
20	4675927	232
20	4675928	230
20	4675929	230
20	4675930	231
20	4675931	231
20	4675932	232
20	4675933	232
20	4675934	233
20	4675935	235
20	4675936	235
20	4675937	235
20	4675938	236
20	4675939	236
20	4675940	236
20	4675941	237
20	4675942	236
20	4675943	239
20	4675944	237
20	4675945	236
20	4675946	233
20	4675947	230
20	4675948	232
20	4675949	230
20	4675950	227
20	4675951	226
20	4675952	226
20	4675953	228
20	4675954	227
20	4675955	221
20	4675956	221
20	4675957	218
20	4675958	216
20	4675959	217
20	4675960	223
20	4675961	228
20	4675962	225
20	4675963	225
20	4675964	225
20	4675965	222
20	4675966	223
20	4675967	227
20	4675968	227
20	4675969	227
20	4675970	227
20	4675971	226
20	4675972	228
20	4675973	228
20	4675974	227
20	4675975	225
20	4675976	226
20	4675977	234
20	4675978	235
20	4675979	234
20	4675980	233
20	4675981	234
20	4675982	234
20	4675983	240
20	4675984	242
20	4675985	242
20	4675986	241
20	4675987	241
20	4675988	240
20	4675989	241
20	4675990	241
20	4675991	243
20	4675992	241
20	4675993	241
20	4675994	244
20	4675995	245
20	4675996	244
20	4675997	246
20	4675998	246
20	4675999	243
20	4676000	242
20	4676001	242
20	4676002	245
20	4676003	246
20	4676004	246
20	4676005	246
20	4676006	245
20	4676007	246
20	4676008	250
20	4676009	252
20	4676010	253
20	4676011	251
20	4676012	254
20	4676013	253
20	4676014	253
20	4676015	254
20	4676016	256
20	4676017	257
20	4676018	258
20	4676019	259
20	4676020	260
20	4676021	261
20	4676022	259
20	4676023	257
20	4676024	255
20	4676025	253
20	4676026	252
20	4676027	253
20	4676028	252
20	4676029	253
20	4676030	255
20	4676031	256
20	4676032	257
20	4676033	258
20	4676034	257
20	4676035	258
20	4676036	258
20	4676037	260
20	4676038	261
20	4676039	265
20	4676040	268
20	4676041	268
20	4676042	266
20	4676043	266
20	4676044	267
20	4676045	263
20	4676046	262
20	4676047	264
20	4676048	264
20	4676049	262
20	4676050	263
