gene	cortex	cerebellum
Mybbp1a	NA	3.92497211215719
Dnajc16	NA	3.9637594764317
Nup214	NA	NA
Polr2e	NA	5.08922015260356
Fbll1	NA	9.59806780933351
Prickle2	NA	NA
Astn2	NA	NA
Adgrb3	NA	NA
Mrps26	NA	9.21709780025923
Svop	NA	NA
Efr3a	NA	NA
Ubash3b	NA	6.03518404482266
Fam210a	NA	22.2372632505642
Nup107	NA	NA
NA	NA	7.74039051079434
Tbl1xr1	NA	1.66612322045601
Comtd1	NA	23.6989532630728
Dars2	NA	NA
Cpsf7	NA	7.82496951697326
Rap2c	NA	NA
Strip1	NA	NA
Ccz1	NA	9.88319177247586
Polr2b	NA	5.20875668282272
Faim2	NA	NA
Cdk17	NA	NA
Pnpla8	NA	15.7958425130299
Commd9	NA	8.65806414164422
Slc25a42	NA	NA
Coq6	NA	NA
Stxbp6	NA	NA
Luzp1	NA	NA
Arl6ip5	NA	NA
Ncln	NA	NA
Micu1	NA	8.17519107721059
Hnrnpul1	NA	6.63469118437881
Exd2	NA	NA
Mlc1	NA	6.81503774900435
Ppp1r16b	NA	4.10311228891351
Sorcs3	NA	NA
Hdac11	NA	NA
Fyttd1	NA	2.17493258496304
Smarca5	NA	3.72650087829226
Msi2	NA	5.5268153270928
Als2	NA	8.2975704142374
Macrod1	NA	21.5771354542907
Gmppa	NA	7.52352734136072
Plrg1	NA	4.68776028994703
Gprc5b	NA	NA
Vmp1	NA	NA
Nup155	NA	NA
Uqcr11	NA	NA
Lamtor1	NA	4.77536702705484
Sar1b	NA	NA
Mrpl11	NA	8.03934980684321
Uqcc2	NA	7.73248595424348
Tmem33	NA	NA
Snw1	NA	2.20949916702371
Micu3	NA	NA
Coq5	NA	NA
Dhrs7	NA	3.94871614923231
Mrps22	NA	10.205475775301
Prpsap1	NA	8.71747353211962
Acad8	NA	19.6208699252704
Rpl7l1	NA	6.02360411101744
Fn3k	NA	NA
Hapln2	NA	36.8598874186039
Dkc1	NA	13.7202234385049
Tm9sf3	NA	5.46198688933628
Fibp	NA	NA
Son	NA	2.32376483790569
Apbb1	NA	NA
Nup210	NA	20.3784460179099
Acot2	NA	24.9887625215764
Serinc1	NA	NA
Kcnd3	NA	NA
Nup160	NA	NA
Clic1	NA	6.71461115998814
Slc25a14	NA	12.1429312095884
Slc25a20	NA	13.1185695452735
Kcnq2	NA	NA
Prdm16	NA	NA
Plekhd1	NA	5.0295801841177
Piezo1	NA	NA
Sema4d	NA	NA
Efnb3	NA	NA
Dhodh	NA	NA
Scamp3	NA	NA
Pnn	NA	6.5745240894201
Zw10	NA	6.78566956323986
Ptp4a2	NA	NA
Diaph2	NA	NA
Akap10	NA	NA
Slc4a1	NA	25.1751493425827
Itgam	NA	NA
Ace	NA	4.16166921827504
Parp1	NA	3.39090152720419
Gabra6	NA	7.65358530389463
Phka1	NA	9.0110910356751
Dao	NA	6.45454743842255
Ca8	NA	5.50556750958028
Cdh15	NA	6.96368508734547
Hist1h1a	NA	113.127631769554
Stt3a	NA	NA
Rpl36	NA	10.3442150864763
Hsd11b1	NA	3.25649929349521
Clcn3	NA	NA
Fabp7	NA	12.1022402649956
Cpt2	NA	16.5450225467389
Stmn2	NA	3.71567452189763
Tubgcp3	NA	5.47274543518242
Rab2b	NA	NA
Fgf1	NA	3.40332809415202
Crybb2	NA	NA
Slc7a10	NA	NA
Abcc9	NA	NA
Vamp7	NA	NA
Anxa4	NA	8.90288877792756
Coq7	NA	11.0790610236871
Adcy8	NA	NA
Cds1	NA	10.2197173060103
Creb1	NA	6.13376989758071
Cacna1c	NA	NA
Yes1	NA	NA
Cntn3	NA	NA
Acads	NA	18.3875631666083
Cep76	NA	9.87332460616236
Ptcd3	NA	NA
Pi4k2a	NA	NA
Trpm1	NA	6.08657925581049
March5	NA	NA
Mrpl10	NA	11.9998099169384
Pip4p1	NA	NA
Rars2	NA	NA
Shisa6	NA	7.59827008558054
Smcr8	NA	8.41742670139954
Cryzl2	NA	24.2169462110811
Ermp1	NA	5.27250493997602
Ncbp1	NA	8.1452594330571
Afg1l	NA	NA
Abl2	NA	NA
Jakmip3	NA	NA
Fat2	NA	2.39551122769888
Islr2	NA	NA
Luc7l3	NA	6.86211947654653
Rabl6	NA	4.97887674208638
Lmtk3	NA	NA
Pla2g7	NA	1.48716975907319
Cox7a2l	NA	NA
Kcna4	NA	NA
Fxr1	NA	2.9892486746502702
Grid2	NA	14.1657419674681
Grid1	NA	NA
Sh3gl3	NA	NA
Kcnc3	NA	7.91509568812065
Nqo1	NA	12.6472490935898
Ugt8	NA	0.852498725081254
Ctnna3	NA	9.72042740751606
Grm4	NA	6.074941345333
Begain	NA	NA
Znf512	NA	12.5608910341567
Ablim3	NA	21.6738221401217
Tmcc1	NA	NA
U2surp	NA	3.90431415826973
Ocrl	NA	NA
Inpp4b	NA	7.16332770595983
Oxsr1	NA	11.4626542850757
Mtss1l	NA	3.99127713142335
Herc4	NA	9.59110956204226
Sdk2	NA	NA
Kctd12	NA	NA
Rps27l	NA	8.76108385034175
Slc6a5	NA	13.5208286598445
Mindy1	NA	5.32671662582197
Thoc7	NA	18.2813850570703
Dek	NA	8.44153257972001
Mycbp2	NA	NA
Fsd1	NA	NA
Plekha6	NA	NA
Adcy2	NA	NA
Tmcc2	NA	NA
Zmpste24	NA	7.37946426943487
Sympk	NA	5.67566397055182
Chn2	NA	3.43578982437452
Lrrtm4	NA	NA
Pank4	NA	8.22618065965917
Ddx42	NA	5.01930551764731
Poldip3	NA	2.98481682121778
Htatsf1	NA	1.32790484475029
Ndufv3	NA	NA
Ralgapb	NA	7.3999213976408
Asph	NA	6.94373228688825
Csnk1g2	NA	NA
Arhgef33	NA	10.7886893547092
Rgs8	NA	2.93546604000497
Arhgap12	NA	2.60928380399919
Shisa7	NA	NA
Csnk1g3	NA	NA
Heatr5b	NA	6.43858191550193
Sdhaf2	NA	NA
Pde10a	NA	NA
Ufl1	NA	5.06870495727821
Pabpn1	NA	11.4102581603048
Map2k7	NA	NA
P3h2	NA	NA
Adgrb2	NA	NA
Ccar1	NA	8.5122763646325
Sltm	NA	NA
Rftn2	NA	NA
Pdlim5	NA	7.40570717168962
Mark4	NA	NA
Disp2	NA	NA
Tbce	NA	NA
Rbm17	NA	8.02459951743093
Commd10	NA	11.993142215888
Unc13c	NA	12.5749888725845
Cc2d1a	NA	NA
Unc5a	NA	NA
Slc38a1	NA	6.0024147696145
Lrrtm1	NA	NA
Abca5	NA	NA
Mta1	NA	4.29740882975407
Abhd11	NA	NA
C1qtnf4	NA	NA
Apeh	NA	9.42826991604738
Dock7	NA	NA
Plcd1	NA	12.0887004656865
Gabarapl1	NA	NA
Crtac1	NA	NA
Ccdc92	NA	3.59062271837617
Mtmr6	NA	4.85225914318347
Poldip2	NA	NA
Ghitm	NA	NA
Prkag2	NA	NA
Mtif2	NA	NA
Tbrg4	NA	7.0363452265546
Abhd3	NA	NA
Supt16h	NA	3.95062117882805
Tor1aip1	NA	6.57466453859132
Tubb6	NA	NA
Rtn4ip1	NA	NA
Mrps2	NA	8.64710745417736
Dhrs7b	NA	NA
Homer3	NA	10.1917883999757
Eif3m	NA	6.12239501391552
Nxf1	NA	5.55878276171719
Eps8l2	NA	6.05805569440331
Sntb1	NA	3.48774440166882
Eif2b1	NA	NA
Mrps5	NA	NA
Hint3	NA	NA
Atg3	NA	6.25971460352493
Mrpl24	NA	NA
NA	NA	12.6527228905737
Mrpl20	NA	8.47035881809405
Rprd1b	NA	9.16427198196399
Uqcc1	NA	NA
Ndufaf1	NA	NA
Abcb8	NA	NA
Ssbp1	NA	NA
Shisa9	NA	NA
Mtrex	NA	3.86472643225481
Emc4	NA	NA
Mrps30	NA	8.87431585329017
Fxyd6	NA	NA
Mcee	NA	NA
Mrpl13	NA	NA
Chordc1	NA	7.14730844067564
Coa3	NA	NA
Hist3h2ba	NA	99.1925477412707
Mrpl19	NA	NA
GOLGA7B	NA	NA
Mrrf	NA	NA
Cnpy3	NA	10.7396337316518
Fundc1	NA	NA
Cdip1	NA	NA
Slc38a3	NA	NA
Atp13a1	NA	NA
Icmt	NA	6.01291949715284
Igdcc4	NA	NA
Spock2	NA	2.09708277375892
Dap3	NA	NA
Selenof	NA	3.97624312324222
Erg28	NA	7.04677614054429
Lrp1b	NA	NA
Nqo2	NA	12.5451645089027
Ccdc22	NA	11.3819053380581
Ddx21	NA	4.4550243694018
Sars2	NA	NA
Psmg1	NA	5.42335121159073
Stx6	NA	NA
Higd1a	NA	NA
Txnrd2	NA	NA
Cdc42ep4	NA	6.87389745940194
Dnajb2	NA	4.81811584674122
Gpc1	NA	NA
Syt5	NA	NA
Cbln1	NA	6.23178030889749
Mta2	NA	6.55091184988429
Mast1	NA	NA
Tenm1	NA	NA
Rbmx	NA	NA
Arc	NA	NA
Phlda3	NA	NA
Fxr2	NA	2.91556912372544
Slc7a5	NA	15.7172383117505
Mtmr2	NA	NA
Fam171a2	NA	NA
Cdr2l	NA	NA
Zmym4	NA	NA
Tmem201	NA	NA
Ddi2	NA	NA
Camsap1	NA	NA
Lzts3	NA	NA
Virma	NA	NA
Ajap1	NA	NA
Plch2	NA	NA
Ndufaf5	NA	NA
Arid1a	NA	NA
Grik3	NA	NA
Otud7b	NA	5.91477135068214
Ildr2	NA	NA
Nup205	NA	NA
Gsg1l	NA	NA
Fga	NA	0.173291698637895
Chd2	NA	NA
Ythdc1	NA	NA
Ube4a	NA	5.50856943792988
Alyref	NA	NA
Tcof1	NA	NA
Terf2	NA	NA
Cpsf2	NA	NA
Cd151	NA	NA
Bmpr2	NA	NA
Mrps12	NA	NA
Ring1	NA	NA
Smarce1	NA	NA
Banf1	NA	NA
Tpmt	NA	13.620741713967
Bloc1s1	NA	NA
Sap18	NA	NA
Atp9a	NA	NA
Grk6	NA	NA
Itgb5	NA	1.45669037702824
Emc8	NA	NA
Ubr1	NA	9.57616808177195
Dhcr7	NA	NA
Pde8a	NA	NA
Becn1	NA	NA
Cacng2	NA	NA
Gosr1	NA	NA
Tom1	NA	3.68043359434458
Cope	NA	4.14433345165922
C3	NA	0.173318299215332
Igkc	NA	NA
Tuba3a	NA	NA
Sparc	NA	NA
S100a10	NA	NA
Alpl	NA	2.22926950486396
Mx1	NA	NA
Nrxn1	NA	NA
Nid1	NA	17.7737180413149
Tcea1	NA	4.8188776586335
Rras	NA	11.3141810703349
Col1a1	NA	NA
Ctsa	NA	3.04559906268163
F3	NA	NA
Sag	NA	NA
Abcb1a	NA	2.61166442553876
Ces1c	NA	0.173689964355176
Cryaa	NA	NA
Acp2	NA	NA
Cdk11b	NA	NA
Lyn	NA	NA
Mpz	NA	70.3043125498557
Gna15	NA	NA
Usp4	NA	3.41266663412772
Fen1	NA	10.3217365045469
Nf2	NA	NA
Gfpt1	NA	3.85226294161933
Rplp1	NA	NA
Ptpre	NA	NA
Dynlt1	NA	NA
Usp10	NA	4.23202692280604
Eln	NA	NA
Faf1	NA	6.34803860316507
Ephb3	NA	NA
Cd38	NA	17.6886236676744
Ctbp2	NA	10.1985733815362
S100a1	NA	NA
Exosc10	NA	NA
Snrpa1	NA	NA
Paxbp1	NA	NA
Gulo	NA	NA
Lman2l	NA	11.8751481787964
Il1rapl1	NA	NA
Rims4	NA	6.63105190218215
Nploc4	NA	8.46019193653333
Lzts1	NA	NA
Ca10	NA	NA
Ufm1	NA	NA
Wdr5	NA	NA
Timm13	NA	NA
Ube2d2	NA	NA
Rps24	NA	NA
Ybx1	NA	NA
Olfm3	NA	NA
Crnkl1	NA	NA
Sumo1	NA	NA
Gng2	NA	NA
Selenow	NA	NA
Acta1	NA	NA
Nfix	NA	NA
Surf6	NA	NA
Tial1	NA	NA
Hnrnph2	NA	NA
Tp53bp1	NA	4.8285374530748
Ctps1	NA	4.77979371945729
Rpl36a	NA	NA
Cbx1	NA	NA
Cdh6	NA	NA
Lyst	NA	NA
Smarcc1	NA	NA
Polr2c	NA	NA
Rbbp6	NA	NA
Uqcrh	NA	NA
Apoa1	NA	2.02376335937253
Egfr	NA	8.37974853553314
C1qc	NA	4.40285327941676
Scg2	NA	NA
Col6a1	NA	NA
Hspg2	NA	26.2331006977942
Zc3h18	NA	NA
Tanc1	NA	5.87999478662683
Kcnc2	NA	NA
Fam171b	NA	NA
Cul4a	NA	10.2110818188598
Fam107b	NA	4.61752036340219
Pde12	NA	10.9159765112826
Tamm41	NA	30.9996951239739
Srsf6	NA	NA
Lmtk2	NA	NA
Spg7	NA	NA
Washc4	NA	6.55246528167192
Faxc	NA	NA
Tars2	NA	NA
Tgfbrap1	NA	5.81679689986714
Tex10	NA	NA
Pdp1	NA	NA
Fam81a	NA	NA
Dync2h1	NA	NA
Prpf38a	NA	NA
Herc2	NA	NA
Wdr18	NA	NA
Srrm1	NA	NA
Jcad	NA	NA
Lrrc8b	NA	NA
Rilp	NA	NA
Zzef1	NA	NA
Kat7	NA	NA
Tbc1d9b	NA	4.74414855089623
Thoc6	NA	NA
Lhfpl4	NA	NA
Leo1	NA	NA
Xrcc1	NA	NA
Mertk	NA	NA
Kpna1	NA	1.59253028244953
Papss1	NA	3.90096932494346
Gng7	NA	NA
Tmpo	NA	NA
Ksr1	NA	NA
Shc3	NA	NA
Prpf4b	NA	NA
Cp	NA	2.81505613979213
Lcp1	NA	11.4605276915342
Snta1	NA	13.7636359295072
Acan	NA	NA
Znf638	NA	3.8936056737513
Plpp1	NA	NA
Nt5e	NA	NA
Erbb4	NA	NA
Atrx	NA	NA
Il1rap	NA	NA
Ctr9	NA	NA
Nsg1	NA	3.00682346991152
Srsf2	NA	NA
Sf3a2	NA	NA
Sos1	NA	NA
Supt6h	NA	NA
Patj	NA	7.49481755458094
Gstt1	NA	12.8975367223034
Hist2h2ac	NA	NA
Rbm12b2	NA	NA
Slc13a5	NA	NA
Isy1	NA	NA
Fam208a	NA	NA
Gpsm1	NA	5.1433126453886
Nipbl	NA	NA
Pdcd11	NA	NA
Rprd2	NA	NA
Zc3h11a	NA	NA
Rbm26	NA	NA
Ints1	NA	NA
Dennd5a	NA	6.1567589842885
Prkab2	NA	NA
Ints6	NA	NA
Phldb1	NA	NA
Snrnp40	NA	NA
Wipf2	NA	NA
Tra2a	NA	NA
Rbm15b	NA	NA
Nfrkb	NA	NA
Ntrk3	NA	NA
Tex2	NA	NA
Smpd4	NA	NA
Zc3h4	NA	NA
Kdm1a	NA	NA
Wdr43	NA	NA
Smim12	NA	NA
Ostc	NA	NA
Brd2	NA	NA
Doc2a	NA	NA
Igsf21	NA	NA
Ints3	NA	NA
Ints7	NA	NA
Tmem94	NA	NA
Prpf38b	NA	NA
Gramd1b	NA	NA
Ubr5	NA	NA
Ube3c	NA	6.4543359820324
Rinl	NA	NA
Ppp1r10	NA	NA
Vrk1	NA	NA
Mrps7	NA	NA
Atg2b	NA	4.18635896099961
Dapk1	NA	3.29525275017632
Safb2	NA	NA
Mrps10	NA	8.09076666716851
Them6	NA	NA
Pdk1	NA	NA
Ppp2r2c	NA	NA
Lrrtm2	NA	NA
Cpt1c	NA	NA
Lrrc8d	NA	NA
Napepld	NA	NA
Wdr3	NA	NA
Ptbp3	NA	NA
Rbm22	NA	NA
Rbfox3	NA	NA
Cstf2	NA	NA
Zc3h14	NA	NA
Nup93	NA	NA
Sun2	NA	NA
Eif2a	NA	NA
Thoc5	NA	NA
Gtf3c2	NA	NA
Slc17a6	NA	NA
Unc80	NA	NA
Tbck	NA	NA
Srp68	NA	6.6945765776455
Gtf3c4	NA	NA
Tmem209	NA	NA
Pbrm1	NA	NA
Nup54	NA	NA
Cfap20	NA	6.01009799787484
Tusc3	NA	NA
Scfd2	NA	8.59237996834864
Gmppb	NA	16.6147495518641
Tox4	NA	NA
Sec62	NA	NA
Senp7	NA	NA
Ldah	NA	NA
Rsl1d1	NA	NA
Pomgnt2	NA	NA
Cmtr2	NA	NA
Rbbp5	NA	NA
Tbcd	NA	9.08117239233843
Tbc1d17	NA	4.40005983806284
Yars2	NA	NA
Fsd1l	NA	8.13221578480979
Tmem266	NA	NA
Pogz	NA	NA
Ncbp3	NA	NA
Taf5	NA	NA
Mbnl2	NA	NA
Iws1	NA	NA
NA	NA	7.61683836148317
Cwc22	NA	NA
Cfap36	NA	4.27475115743473
Trim9	NA	NA
Utp15	NA	NA
Nrxn3	NA	NA
Shisa4	NA	NA
Ryden	NA	8.00606516694038
Prpf31	NA	NA
Amer2	NA	8.25499869776897
Nup88	NA	NA
Nkiras1	NA	NA
Slc38a2	NA	NA
Aqr	NA	NA
Nrn1	NA	NA
Smc5	NA	NA
Cherp	NA	NA
Ints5	NA	NA
Gatad2a	NA	NA
Ints4	NA	NA
Crocc	NA	NA
Cdc73	NA	NA
Trhde	NA	13.7791174171731
Fgb	NA	0.173439549935876
Kiaa0319l	NA	NA
Mmgt1	NA	5.37774955075578
Gtf3c1	NA	NA
Ints10	NA	NA
Brd3	NA	NA
Champ1	NA	NA
Rnasek	NA	NA
Lzic	NA	9.6418609430817
Pom121	NA	NA
Abca6	NA	NA
Wdr33	NA	NA
IntS13	NA	NA
Tspan14	NA	NA
Sf3b4	NA	NA
Mtss1	NA	3.71918211566773
NA	NA	NA
Nup58	NA	NA
Clmp	NA	NA
Commd5	NA	NA
Ppp1r8	NA	NA
Thoc1	NA	NA
Ints14	NA	NA
Ntng1	NA	NA
Neto1	NA	NA
Nup35	NA	NA
Dusp15	NA	NA
Zmynd11	NA	NA
Mul1	NA	NA
Cth	NA	NA
Phip	NA	NA
Rcc1	NA	NA
Rpa1	NA	2.51694208989794
Sec63	NA	NA
Gatad2b	NA	NA
Terf2ip	NA	NA
Ddx41	NA	NA
Fam3c	NA	NA
Ncoa5	NA	NA
Epn3	NA	NA
Wwox	NA	6.61802444432069
Dnah8	NA	4.66712505087954
Mapk8	NA	NA
L2hgdh	NA	NA
Atpaf2	NA	NA
Rin1	NA	NA
Ppp6r3	NA	4.59239120797134
Nop2	NA	NA
Prpf3	NA	NA
Sf3b5	NA	NA
Wbp11	NA	NA
Csmd1	NA	NA
Letmd1	NA	NA
Ophn1	NA	NA
Mlycd	NA	NA
Klhl22	NA	NA
Arfgap2	NA	2.8302768971878
Rbm10	NA	NA
Cstf1	NA	NA
Cstf3	NA	NA
Rnps1	NA	NA
Nck1	NA	6.84421596661946
Rnf141	NA	NA
Gtpbp4	NA	NA
Adar	NA	NA
Mrpl27	NA	NA
Mrpl1	NA	NA
P2ry12	NA	NA
Mrps16	NA	NA
Txndc9	NA	3.47004389619431
Mrps17	NA	NA
Rwdd1	NA	5.56598176062353
Mrpl41	NA	NA
Trappc2	NA	NA
Psmd9	NA	5.68557605850505
Ndufab1	NA	NA
Wdr45b	NA	NA
Ctnnbl1	NA	NA
Pin4	NA	NA
Tbc1d15	NA	4.09221166289015
Chtop	NA	NA
Gar1	NA	NA
Qrsl1	NA	NA
Mms19	NA	6.20312749443702
Mtpap	NA	NA
Mrpl45	NA	NA
Vps28	NA	4.61668706766257
Hhatl	NA	10.0937748935147
Bcas2	NA	NA
Ube2v2	NA	NA
Vps33a	NA	NA
Tmem35a	NA	NA
Stag1	NA	NA
Plgrkt	NA	NA
Clvs1	NA	6.30479797332936
Sun1	NA	NA
Fam162a	NA	NA
Gbe1	NA	9.56378588038378
Lysmd2	NA	NA
Kctd4	NA	NA
Fip1l1	NA	NA
Aplf	NA	NA
Bola1	NA	NA
Hm13	NA	NA
Ebna1bp2	NA	NA
Prpf4	NA	NA
Cwc25	NA	13.4726740362789
Plin3	NA	5.63943237442961
Srpra	NA	NA
Akap8	NA	NA
Tmem43	NA	3.94817978904998
Rsrc1	NA	NA
Nvl	NA	NA
Mrps11	NA	NA
Brix1	NA	NA
Pycr3	NA	18.3601448902888
Tomm20	NA	7.25908324337414
Eif3f	NA	6.63518325014668
Sorcs2	NA	NA
Cpsf1	NA	NA
Scyl1	NA	3.99727235707642
Enpp5	NA	NA
Wtap	NA	NA
Tfip11	NA	NA
Ube3b	NA	NA
Extl2	NA	NA
Lrba	NA	4.14140071723319
Rb1cc1	NA	NA
C1ql3	NA	NA
Brd4	NA	NA
Lztfl1	NA	4.6077268060627
Clpx	NA	1.29807371635304
Ankh	NA	NA
Dazap1	NA	NA
Mrps34	NA	NA
Kcnip2	NA	7.27491663170344
Cnot9	NA	9.27841142781577
Mpp5	NA	NA
Sorcs1	NA	NA
Znf207	NA	NA
Dguok	NA	NA
Abcb11	NA	NA
Qki	NA	NA
Gab1	NA	6.74241716533051
Trpc3	NA	NA
Ecsit	NA	NA
Zranb2	NA	NA
Tbl2	NA	NA
Pex14	NA	NA
Ylpm1	NA	NA
Celsr2	NA	NA
Sqor	NA	14.5472217569235
Prpf40a	NA	NA
Tenm3	NA	NA
Phf2	NA	NA
Mad1l1	NA	NA
Atrn	NA	NA
Uchl5	NA	4.022890380626
Ca14	NA	NA
Kcnd2	NA	NA
Adnp	NA	NA
Eif3g	NA	4.29620832415839
Abhd16a	NA	NA
Pex11b	NA	NA
Baz1b	NA	NA
Ate1	NA	4.59629371596566
Mtm1	NA	9.17905361581296
Mbd2	NA	NA
Ppp1r17	NA	2.80805719647554
Pmm2	NA	11.6083262186872
Sart1	NA	NA
Ptprf	NA	NA
Nlgn4l	NA	NA
Dock5	NA	NA
Tspan15	NA	NA
Akap1	NA	NA
Casq2	NA	NA
Bcat2	NA	NA
Fxn	NA	NA
Akap2	NA	4.96840537090428
Bckdk	NA	NA
Atxn2	NA	NA
Ulk1	NA	NA
Vamp4	NA	NA
Setdb1	NA	NA
Rbm3	NA	6.91395640461969
Ighm	NA	1.30175285071799
Col4a1	NA	NA
Mtnd1	NA	NA
Mb	NA	NA
Araf	NA	NA
Cfh	NA	NA
Chmp6	NA	NA
Prkg1	NA	8.50307061284928
Fn1	NA	NA
Ca1	NA	36.605034076468
Dnmt1	NA	6.19965869791124
Srp54	NA	2.0965567192998
Insr	NA	NA
Rho	NA	NA
Ca3	NA	NA
Hspa1l	NA	NA
Rps6ka3	NA	8.35970346405436
Serpina1b	NA	0.173296816879022
Gabrd	NA	NA
Th	NA	NA
Stat3	NA	NA
Cdkn1b	NA	3.51730378520978
Bckdha	NA	NA
Slc1a1	NA	NA
Stom	NA	NA
Rad23a	NA	2.77247852242178
Hmgcs2	NA	NA
Cox17	NA	NA
Pcif1	NA	7.53669005809159
Timm10	NA	NA
Selenot	NA	4.49452521549122
Polr2g	NA	7.88018571777023
Ap2s1	NA	NA
Ptn	NA	NA
Ufd1	NA	NA
Gjb6	NA	NA
Adcy5	NA	NA
Cxadr	NA	NA
Il6st	NA	NA
Grin2c	NA	NA
Ptprg	NA	NA
Larp7	NA	10.0708649842611
Cntnap5a	NA	NA
Cpne7	NA	NA
Gspt2	NA	NA
Ttyh2	NA	NA
Ankmy2	NA	NA
Ccdc136	NA	NA
Cnnm2	NA	NA
Vars2	NA	NA
Wdr41	NA	NA
Pitpnm3	NA	NA
Mtcl1	NA	6.27217041734427
Usp19	NA	NA
Lingo2	NA	NA
Kctd21	NA	NA
Ccdc51	NA	NA
Strada	NA	11.173680807984
Adrbk2	NA	NA
Garnl3	NA	5.23662640744104
Dnah12	NA	21.2357221602969
Slc39a12	NA	NA
Slc25a51	NA	NA
Trappc1	NA	NA
Ccdc85a	NA	NA
Dhrs13	NA	NA
Cluh	NA	NA
Ubr3	NA	NA
Tiam1	NA	3.96918755519729
Gstt2	NA	9.63500660576597
Bcar1	NA	2.73788297061475
Col11a1	NA	NA
Abcd2	NA	NA
Prkg2	NA	NA
Clcn4	NA	NA
Rad21	NA	3.68221066233874
Hp	NA	NA
Nnt	NA	NA
Ptprr	NA	NA
Ralbp1	NA	NA
Sema4a	NA	NA
Myom1	NA	NA
Zyx	NA	7.34379198975258
Rab34	NA	NA
Btf3	NA	2.45694653975507
Agtpbp1	NA	NA
Cr1l	NA	NA
Ripor1	NA	NA
Gba2	NA	NA
Hectd1	NA	NA
Ltn1	NA	NA
Brinp2	NA	NA
Carmil1	NA	NA
Hecw2	NA	NA
Psd2	NA	2.59677327386561
Ubxn7	NA	3.70242080139889
Ankrd13d	NA	NA
Dhx29	NA	NA
Rictor	NA	NA
Tlr13	NA	NA
Ccdc25	NA	NA
Abhd17b	NA	NA
Cpeb3	NA	NA
C2cd5	NA	NA
Gng5	NA	NA
Cul9	NA	NA
Usp8	NA	NA
Aldh3b1	NA	NA
NA	NA	4.14710587716976
Atp2c1	NA	NA
Glrx5	NA	NA
Ddhd1	NA	NA
Dpp8	NA	NA
Arhgap33	NA	NA
Tnc	NA	20.2564844300477
Amigo1	NA	NA
Zer1	NA	2.7726960023592
Slitrk5	NA	NA
Katnb1	NA	NA
Ublcp1	NA	4.06657467828022
Micall1	NA	NA
Smndc1	NA	3.23083478402275
Fto	NA	1.53844930758808
Sephs1	NA	15.2825572567584
Clic6	NA	0.173601295099163
Serinc5	NA	NA
Nipa1	NA	NA
Chmp2b	NA	NA
Smg1	NA	NA
Prkaa2	NA	NA
Cpne3	NA	NA
Tcp11l1	NA	6.87576970907996
Mrpl22	NA	NA
Tmem222	NA	NA
Dpp9	NA	NA
Gprin3	NA	NA
Etnppl	NA	2.89839197485178
Lrfn5	NA	NA
Tigar	NA	NA
Glmn	NA	7.07379130299727
Rps6ka5	NA	8.75537837552842
Snx16	NA	NA
Atg16l1	NA	NA
Cps1	NA	NA
Wdr26	NA	NA
Elfn1	NA	NA
Castor2	NA	NA
Nemf	NA	NA
Tceal5	NA	14.1389582852138
Lancl3	NA	4.13541411645498
Gnal	NA	NA
Plekho2	NA	5.5265576118938204
Wdr11	NA	NA
Hecw1	NA	NA
Mrpl58	NA	NA
Sirt3	NA	NA
Znfx1	NA	NA
H2afj	NA	NA
Mcat	NA	NA
Atp2a1	NA	NA
Slc6a8	NA	NA
Clptm1	NA	NA
Ubxn4	NA	NA
Pex19	NA	0.178452544068433
Abhd14b	NA	11.9943417896498
Lars2	NA	NA
Zdhhc5	NA	NA
Mios	NA	NA
Slc14a1	NA	NA
Rhobtb2	NA	NA
Cdc42ep1	NA	NA
Elp2	NA	3.33472529914766
Frs3	NA	NA
Dnajc9	NA	2.94180837819309
Cbs	NA	NA
Vps36	NA	NA
Creld1	NA	NA
Asl	NA	NA
Thyn1	NA	9.88196832788418
Srgap1	NA	5.4400769514821
Plxdc1	NA	NA
Syt17	NA	NA
Tubgcp2	NA	NA
Ggact	NA	6.14323534317146
Pacsin3	NA	NA
Clstn3	NA	NA
Acy1	NA	15.390890451024
Gorasp2	NA	5.61920659873805
Rab28	NA	0.174299630646634
Gmpr2	NA	NA
Eif2b2	NA	6.84243063574788
Rnf17	NA	NA
Sytl2	NA	NA
Ankrd17	NA	NA
Rtn4r	NA	NA
Chchd1	NA	NA
Mrpl57	NA	NA
Snrpb2	NA	11.8852038978888
Tmem9	NA	NA
Nudt17	NA	NA
Nubpl	NA	NA
Cygb	NA	5.06637951957685
Fbxl20	NA	NA
Mrpl53	NA	NA
Efhd1	NA	NA
Gabra4	NA	NA
Trir	NA	4.97563801819377
Mrps9	NA	NA
Chmp5	NA	NA
Fam45a	NA	NA
Slirp	NA	NA
Ift22	NA	NA
Slc25a19	NA	NA
Gng12	NA	NA
Cpne8	NA	NA
Hikeshi	NA	6.41619353128661
Cbln3	NA	NA
Lamtor2	NA	NA
Jam2	NA	NA
Rab37	NA	NA
Mbnl1	NA	0.17333965165191
Scly	NA	9.79432473998784
Gng13	NA	NA
Plxnb3	NA	NA
Gpr37	NA	NA
Rgs20	NA	NA
Gyg1	NA	NA
Clcn2	NA	NA
Capn7	NA	NA
Faim	NA	NA
Zbtb18	NA	2.57581304701299
Arpc1b	NA	NA
Cib1	NA	NA
Gipc1	NA	NA
Arih1	NA	NA
P2rx7	NA	NA
Rasgrp1	NA	NA
